"X18S_BL040126_022." "X18S_BL040223_022." "X18S_BL040322_022." "X18S_BL040419_022." "X18S_BL040525_022." "X18S_BL040628_022." "X18S_BL040719_022." "X18S_BL040831_022." "X18S_BL040929_022." "X18S_BL041019_022." "X18S_BL041116_022." "X18S_BL041214_022." "X18S_BL050120_022." "X18S_BL050215_022." "X18S_BL050309_022." "X18S_BL050413_022." "X18S_BL050510_022." "X18S_BL050607_022." "X18S_BL050705_022." "X18S_BL050803_022." "X18S_BL050913_022." "X18S_BL051004_022." "X18S_BL051108_022." "X18S_BL051213_022."
"OTU_2154" 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2155" 30 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2156" 0 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2157" 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 9 0 0 10
"OTU_2158" 0 0 0 0 0 0 0 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2159" 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_216" 356 452 0 80 0 0 0 0 0 11 502 211 16 0 0 0 0 0 0 0 19 0 0 234
"OTU_2160" 0 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0
"OTU_2161" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44 0
"OTU_2162" 0 0 0 0 0 0 0 0 0 0 13 0 8 0 0 0 0 0 0 0 5 0 0 0
"OTU_2163" 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 1
"OTU_2164" 0 0 0 0 0 0 0 0 0 7 26 0 0 0 0 0 0 0 0 0 0 0 0 1
"OTU_2165" 0 0 0 0 0 0 0 0 0 0 44 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2166" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43
"OTU_2167" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28
"OTU_2168" 0 0 0 0 0 0 0 0 0 0 34 0 10 0 0 0 0 0 0 0 0 0 0 0
"OTU_2169" 0 14 0 8 5 0 0 6 0 0 6 23 0 0 0 0 0 0 0 0 3 0 0 14
"OTU_217" 58 0 12 19 1007 408 0 0 0 0 104 0 4 0 0 0 0 0 32 0 47 0 210 393
"OTU_2170" 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2171" 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2172" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 3
"OTU_2173" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0
"OTU_2174" 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 21 0 0 0
"OTU_2175" 0 0 31 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2176" 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2177" 0 0 0 0 0 0 0 0 0 0 15 0 8 0 0 0 0 0 0 0 0 0 0 0
"OTU_2178" 0 0 0 0 0 22 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2179" 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_218" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1561 67
"OTU_2180" 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2181" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25
"OTU_2182" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28
"OTU_2183" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 26
"OTU_2184" 0 0 0 0 0 0 0 0 0 0 0 0 44 0 0 0 0 0 0 0 0 0 0 5
"OTU_2185" 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0
"OTU_2186" 0 0 0 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0 0 0 0 0
"OTU_2187" 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2188" 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2189" 0 0 0 0 0 0 0 0 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0
"OTU_219" 593 25 7 0 0 0 0 0 0 71 178 108 134 0 0 0 0 0 0 0 7 0 0 633
"OTU_2190" 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0
"OTU_2191" 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 29
"OTU_2192" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 26
"OTU_2193" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48
"OTU_2194" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25
"OTU_2195" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27
"OTU_2196" 0 0 0 0 0 0 0 0 0 0 14 10 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2197" 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2198" 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 1 0 0 0
"OTU_2199" 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_22" 2641 54 958 3 0 0 0 193 183 101 82 983 934 1383 1345 2 65 12 0 0 624 1954 2153 283
"OTU_220" 8 0 0 0 0 0 0 0 0 10 7 51 69 26 0 0 0 0 0 0 0 1489 0 15
"OTU_2200" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 30
"OTU_2201" 0 0 3 25 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2202" 0 0 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0 1
"OTU_2203" 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0
"OTU_2204" 0 0 0 0 0 0 0 0 0 0 2 0 41 0 0 0 0 0 0 0 1 0 0 0
"OTU_2205" 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 0
"OTU_2206" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0
"OTU_2207" 0 30 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2208" 0 0 0 0 0 0 0 0 0 0 0 20 5 0 0 0 0 0 1 0 0 0 0 14
"OTU_2209" 0 0 0 0 0 0 0 0 0 0 0 0 93 0 0 0 0 0 0 0 0 0 0 55
"OTU_221" 0 0 0 0 0 141 519 83 62 9 6 0 0 0 0 0 401 21 0 262 0 0 20 0
"OTU_2210" 0 0 0 6 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 2 0 0 22
"OTU_2211" 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 34 0
"OTU_2212" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36
"OTU_2213" 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 25 0 0 0 0 0
"OTU_2214" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 0 0 0 0 0 0
"OTU_2215" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26
"OTU_2216" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32
"OTU_2217" 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2218" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24
"OTU_2219" 0 0 19 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_222" 47 0 0 270 0 0 0 0 0 1 1 72 130 0 0 0 0 0 162 0 16 42 49 856
"OTU_2220" 0 0 0 0 7 0 0 0 0 0 4 0 0 0 0 0 0 1 0 0 0 0 0 33
"OTU_2221" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32
"OTU_2222" 0 0 0 0 0 0 0 0 0 0 0 1 27 0 0 0 0 0 0 0 0 0 0 0
"OTU_2223" 1 0 50 64 0 61 0 1 149 19 22 2 54 0 143 0 1 10 17 152 1 103 73 52
"OTU_2224" 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2225" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0
"OTU_2226" 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2227" 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2228" 13 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 28
"OTU_2229" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25
"OTU_223" 0 5 0 0 0 0 0 0 0 0 0 18 0 1 0 0 0 0 3 4 0 0 463 1168
"OTU_2230" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0
"OTU_2231" 0 0 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0 0 0 0
"OTU_2232" 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2233" 0 0 0 0 0 0 0 0 0 0 11 0 0 35 0 0 0 0 0 0 0 0 0 12
"OTU_2234" 0 0 0 0 0 0 0 0 0 0 0 0 43 0 0 0 0 0 0 0 11 0 0 0
"OTU_2235" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44 1
"OTU_2236" 0 0 0 0 0 0 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2237" 0 22 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0
"OTU_2238" 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2239" 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_224" 34 66 79 149 17 1 3 1 257 418 454 103 349 0 0 0 1 73 0 29 1 9 259 1238
"OTU_2240" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0
"OTU_2241" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29
"OTU_2242" 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 9
"OTU_2243" 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2244" 7 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2245" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 26
"OTU_2246" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0
"OTU_2247" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 32
"OTU_2248" 0 0 0 0 0 0 0 0 0 0 1 0 15 0 0 0 0 0 0 0 2 0 0 19
"OTU_2249" 0 0 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_225" 0 0 1 0 0 170 21 0 2 4 23 1 32 0 0 0 95 10 18 1266 1 0 0 47
"OTU_2250" 41 0 0 0 0 0 0 0 0 0 5 0 5 0 0 0 0 0 0 0 0 0 0 0
"OTU_2251" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28
"OTU_2252" 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2253" 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 23
"OTU_2254" 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2255" 0 0 15 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2256" 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2257" 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2258" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0
"OTU_2259" 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_226" 0 0 0 0 0 0 0 0 0 0 7 0 44 0 1 0 0 0 0 0 18 0 0 1586
"OTU_2260" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 1
"OTU_2261" 0 0 0 0 0 0 0 0 0 0 54 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2262" 0 0 0 1 0 0 0 0 0 0 2 0 22 0 0 0 0 0 0 0 0 0 0 9
"OTU_2263" 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2264" 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0
"OTU_2265" 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2266" 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2267" 38 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2268" 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0
"OTU_2269" 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_227" 141 38 53 17 0 0 0 0 89 1 0 0 141 24 0 0 0 51 0 1420 0 0 40 18
"OTU_2270" 0 0 30 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2271" 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0 0 0 0 0 0 0 0 0 0
"OTU_2272" 0 0 0 0 0 0 0 0 0 2 0 0 29 0 0 0 0 0 0 0 0 0 0 1
"OTU_2273" 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 42
"OTU_2274" 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2275" 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0
"OTU_2276" 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2277" 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2278" 0 0 0 0 0 1 0 0 0 0 27 0 13 0 0 0 0 50 0 0 0 0 0 0
"OTU_2279" 15 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 10
"OTU_228" 5 0 19 74 0 0 0 0 156 92 279 0 25 0 0 1 0 198 0 306 0 682 85 250
"OTU_2280" 0 0 0 0 0 0 0 0 0 0 0 0 30 0 0 0 0 0 0 0 2 0 0 0
"OTU_2281" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29
"OTU_2282" 0 0 0 0 0 0 0 0 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2283" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 24
"OTU_2284" 0 0 0 0 0 0 0 0 16 2 5 21 0 0 0 0 0 0 0 0 0 0 0 22
"OTU_2285" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0
"OTU_2286" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34
"OTU_2287" 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"OTU_2288" 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 28
"OTU_2289" 0 3 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"OTU_229" 0 0 0 26 1395 0 0 0 0 0 0 0 2 0 0 0 0 95 0 0 0 0 0 5
"OTU_2290" 19 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0
"OTU_2291" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54
"OTU_2292" 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2293" 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2294" 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0
"OTU_2295" 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 39
"OTU_2296" 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 33
"OTU_2297" 77 0 34 18 0 0 0 0 0 0 16 150 243 0 0 0 0 1 0 0 0 73 0 376
"OTU_2298" 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 22
"OTU_2299" 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
"OTU_23" 8296 441 1927 163 0 0 0 0 0 1 10 0 384 411 0 0 0 0 0 0 2239 0 0 554
"OTU_230" 27 0 11 0 0 466 30 188 219 60 70 13 67 0 0 0 83 8 0 0 24 2 336 147
"OTU_2300" 0 10 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2301" 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 1
"OTU_2302" 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2303" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0
"OTU_2304" 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0
"OTU_2305" 2 0 0 3 0 0 0 0 0 0 1 7 2 0 2 0 0 0 4 18 0 0 43 5
"OTU_2306" 0 0 0 136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 382 0 0
"OTU_2307" 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2308" 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2309" 14 0 20 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_231" 0 0 0 0 236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1572 0 0 0 0
"OTU_2310" 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2311" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0
"OTU_2312" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29
"OTU_2313" 0 0 0 0 0 0 0 0 0 14 0 12 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2314" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 27
"OTU_2315" 0 0 0 1 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 7
"OTU_2316" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0
"OTU_2317" 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2318" 147 15 3 1 0 219 33 2 101 33 138 1 11 41 0 0 0 106 0 1 42 1 3 143
"OTU_2319" 0 0 5 27 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"OTU_232" 0 0 0 0 0 0 0 9 135 111 37 1405 7 0 0 0 0 0 0 0 0 3 15 7
"OTU_2320" 10 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 3
"OTU_2321" 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2322" 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2323" 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2324" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42 0 0 0 0 0 0
"OTU_2325" 0 0 0 0 0 0 30 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2326" 223 1 103 0 0 0 0 0 0 0 0 0 60 0 0 0 95 0 0 0 10 0 0 7
"OTU_2327" 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 4 0 15 11
"OTU_2328" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21
"OTU_2329" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0
"OTU_233" 0 0 0 0 0 0 0 1193 0 214 139 0 0 0 0 0 0 0 0 0 0 0 0 15
"OTU_2330" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0
"OTU_2331" 0 0 0 0 0 0 0 0 0 16 5 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2332" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40
"OTU_2333" 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2334" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 29
"OTU_2335" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31
"OTU_2336" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 24
"OTU_2337" 0 0 3 0 0 0 0 7 0 0 2 0 0 0 0 0 0 0 0 0 4 0 0 16
"OTU_2338" 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 11
"OTU_2339" 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_234" 186 0 39 141 0 0 0 0 0 8 82 0 150 0 0 0 0 0 0 0 24 328 154 138
"OTU_2340" 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2341" 0 0 0 0 0 0 0 0 0 0 2 0 26 0 0 0 0 0 0 0 0 0 0 14
"OTU_2342" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24
"OTU_2343" 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2344" 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2345" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0
"OTU_2346" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34
"OTU_2347" 0 0 0 0 0 0 0 0 0 0 400 0 0 0 0 0 0 3 0 0 0 0 497 17
"OTU_2348" 0 0 20 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0
"OTU_2349" 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 16
"OTU_235" 0 0 0 0 0 1293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2350" 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2351" 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2352" 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16
"OTU_2353" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0
"OTU_2354" 17 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0
"OTU_2355" 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0
"OTU_2356" 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_2357" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0
"OTU_2358" 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2359" 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0
"OTU_236" 18 83 155 187 0 0 0 0 0 0 0 464 0 0 0 0 0 0 0 0 5 0 0 620
"OTU_2360" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21
"OTU_2361" 0 0 0 0 0 0 0 0 0 0 0 38 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2362" 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2363" 0 0 0 0 0 0 0 0 0 2 24 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_2364" 0 0 0 0 0 0 0 0 0 0 18 0 8 0 0 0 0 0 0 0 0 0 0 0
"OTU_2365" 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_2366" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22
"OTU_2367" 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"OTU_2368" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23
"OTU_2369" 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"OTU_237" 636 107 105 53 0 0 58 0 0 0 6 7 0 0 0 0 0 115 0 183 22 51 1 224
